,Region_ID,abbreviation,Region_Name,count,volume_(mm^3),density_(cells/mm^3),sex,drug,dataset,scaled_cell_density,Brain_Area,method
1400,255,AV,Anteroventral nucleus of thalamus,69,0.054494784,1266.1762270678971,m,sal,sal4,1266.1762270678971,Thalamus,serial2p
1401,255,AV,Anteroventral nucleus of thalamus,26,0.034887888,745.2443094291062,m,psi,psi3,745.2443094291062,Thalamus,serial2p
1402,255,AV,Anteroventral nucleus of thalamus,108,0.059354496,1819.5757234633077,m,ket,ket3,1819.5757234633077,Thalamus,serial2p
1403,255,AV,Anteroventral nucleus of thalamus,63,0.04020336,1567.0332031949567,m,sal,sal3,1567.0332031949567,Thalamus,serial2p
1404,127,AM,Anteromedial nucleus,21,0.055367856,379.28143722957236,m,ket,ket3,379.28143722957236,Thalamus,serial2p
1406,127,AM,Anteromedial nucleus,30,0.05948712,504.31084913843534,f,sal,sal1,504.31084913843534,Thalamus,serial2p
1407,127,AM,Anteromedial nucleus,19,0.048041136,395.49439463712935,m,psi,psi4,395.49439463712935,Thalamus,serial2p
1408,127,AM,Anteromedial nucleus,13,0.045217152,287.501521546514,m,psi,psi3,287.501521546514,Thalamus,serial2p
1410,127,AM,Anteromedial nucleus,31,0.044923824,690.057017407957,f,psi,psi1,690.057017407957,Thalamus,serial2p
1411,127,AM,Anteromedial nucleus,41,0.04536072,903.8657234717615,m,ket,ket4,903.8657234717615,Thalamus,serial2p
1412,127,AM,Anteromedial nucleus,23,0.044055792,522.0652939345637,f,ket,ket2,522.0652939345637,Thalamus,serial2p
1413,127,AM,Anteromedial nucleus,30,0.039919392,751.5144519235163,m,sal,sal3,751.5144519235163,Thalamus,serial2p
1414,127,AM,Anteromedial nucleus,47,0.048104928,977.0308771691749,f,ket,ket1,977.0308771691749,Thalamus,serial2p
1415,127,AM,Anteromedial nucleus,35,0.055422,631.5181696799106,m,sal,sal4,631.5181696799106,Thalamus,serial2p
1416,64,AD,Anterodorsal nucleus,18,0.015357456,1172.069123948654,m,sal,sal3,1172.069123948654,Thalamus,serial2p
1417,64,AD,Anterodorsal nucleus,33,0.018312192,1802.0780909243415,f,ket,ket1,1802.0780909243415,Thalamus,serial2p
1418,64,AD,Anterodorsal nucleus,53,0.01771344,2992.078331481632,m,ket,ket4,2992.078331481632,Thalamus,serial2p
1419,64,AD,Anterodorsal nucleus,22,0.017964144,1224.6617484250849,f,ket,ket2,1224.6617484250849,Thalamus,serial2p
1420,64,AD,Anterodorsal nucleus,21,0.02187792,959.8718708177012,f,sal,sal2,959.8718708177012,Thalamus,serial2p
1421,64,AD,Anterodorsal nucleus,26,0.022207392,1170.781332630144,f,sal,sal1,1170.781332630144,Thalamus,serial2p
1422,64,AD,Anterodorsal nucleus,24,0.019289664,1244.1896344073177,m,psi,psi4,1244.1896344073177,Thalamus,serial2p
1423,64,AD,Anterodorsal nucleus,20,0.013350096,1498.1165678508978,m,psi,psi3,1498.1165678508978,Thalamus,serial2p
1424,64,AD,Anterodorsal nucleus,12,0.01462248,820.6542255486073,f,psi,psi2,820.6542255486073,Thalamus,serial2p
1425,64,AD,Anterodorsal nucleus,63,0.017847216,3529.962320173634,f,psi,psi1,3529.962320173634,Thalamus,serial2p
1426,64,AD,Anterodorsal nucleus,34,0.020637072,1647.5205397354819,m,sal,sal4,1647.5205397354819,Thalamus,serial2p
1427,64,AD,Anterodorsal nucleus,42,0.021574656,1946.7286060088281,m,ket,ket3,1946.7286060088281,Thalamus,serial2p
1449,1113,IAD,Interanterodorsal nucleus of the thalamus,10,0.012318048,811.8169372290155,m,ket,ket4,811.8169372290155,Thalamus,serial2p
1450,1113,IAD,Interanterodorsal nucleus of the thalamus,12,0.016070976,746.6876933921126,f,sal,sal1,746.6876933921126,Thalamus,serial2p
1452,155,LD,Lateral dorsal nucleus of thalamus,23,0.123332544,186.48768000763855,f,psi,psi2,186.48768000763855,Thalamus,serial2p
1453,155,LD,Lateral dorsal nucleus of thalamus,112,0.126411696,885.9939668873678,m,sal,sal4,885.9939668873678,Thalamus,serial2p
1454,155,LD,Lateral dorsal nucleus of thalamus,184,0.116060976,1585.3735367519225,f,ket,ket1,1585.3735367519225,Thalamus,serial2p
1455,155,LD,Lateral dorsal nucleus of thalamus,67,0.139333392,480.86104155133177,f,ket,ket2,480.86104155133177,Thalamus,serial2p
1456,155,LD,Lateral dorsal nucleus of thalamus,33,0.117089712,281.8351795074874,m,ket,ket3,281.8351795074874,Thalamus,serial2p
1457,155,LD,Lateral dorsal nucleus of thalamus,96,0.11307888,848.9648995462283,m,ket,ket4,848.9648995462283,Thalamus,serial2p
1458,155,LD,Lateral dorsal nucleus of thalamus,28,0.136400112,205.27842381830303,m,psi,psi3,205.27842381830303,Thalamus,serial2p
1459,155,LD,Lateral dorsal nucleus of thalamus,53,0.110169504,481.07686860421916,m,psi,psi4,481.07686860421916,Thalamus,serial2p
1460,155,LD,Lateral dorsal nucleus of thalamus,93,0.133688304,695.647990268468,f,sal,sal1,695.647990268468,Thalamus,serial2p
1461,155,LD,Lateral dorsal nucleus of thalamus,49,0.132891552,368.7217077576158,f,sal,sal2,368.7217077576158,Thalamus,serial2p
1462,155,LD,Lateral dorsal nucleus of thalamus,116,0.118874016,975.8230091258968,f,psi,psi1,975.8230091258968,Thalamus,serial2p
1463,155,LD,Lateral dorsal nucleus of thalamus,59,0.127889856,461.33447831859314,m,sal,sal3,461.33447831859314,Thalamus,serial2p
1464,59,IMD,Intermediodorsal nucleus of the thalamus,20,0.023670288,844.9411346410318,f,ket,ket2,844.9411346410318,Thalamus,serial2p
1465,59,IMD,Intermediodorsal nucleus of the thalamus,12,0.02109816,568.7699780454789,f,psi,psi1,568.7699780454789,Thalamus,serial2p
1467,59,IMD,Intermediodorsal nucleus of the thalamus,20,0.024729264,808.7584005735067,f,sal,sal2,808.7584005735067,Thalamus,serial2p
1469,59,IMD,Intermediodorsal nucleus of the thalamus,25,0.018940176,1319.945495754633,f,sal,sal1,1319.945495754633,Thalamus,serial2p
1471,59,IMD,Intermediodorsal nucleus of the thalamus,15,0.022933152,654.0749391971937,m,sal,sal4,654.0749391971937,Thalamus,serial2p
1472,59,IMD,Intermediodorsal nucleus of the thalamus,18,0.019641312,916.4357248640009,m,psi,psi4,916.4357248640009,Thalamus,serial2p
1474,59,IMD,Intermediodorsal nucleus of the thalamus,14,0.02218824,630.9648714814695,f,ket,ket1,630.9648714814695,Thalamus,serial2p
1476,362,MD,Mediodorsal nucleus of thalamus,98,0.165774816,591.1633767097652,f,ket,ket1,591.1633767097652,Thalamus,serial2p
1477,362,MD,Mediodorsal nucleus of thalamus,44,0.159541776,275.78983450704476,m,sal,sal3,275.78983450704476,Thalamus,serial2p
1478,362,MD,Mediodorsal nucleus of thalamus,62,0.189003888,328.0355798818276,f,sal,sal2,328.0355798818276,Thalamus,serial2p
1479,362,MD,Mediodorsal nucleus of thalamus,104,0.186466176,557.7419038185242,f,ket,ket2,557.7419038185242,Thalamus,serial2p
1480,362,MD,Mediodorsal nucleus of thalamus,41,0.176078736,232.8503766633127,f,psi,psi2,232.8503766633127,Thalamus,serial2p
1481,362,MD,Mediodorsal nucleus of thalamus,71,0.161143776,440.6003245201354,f,psi,psi1,440.6003245201354,Thalamus,serial2p
1482,362,MD,Mediodorsal nucleus of thalamus,85,0.152484192,557.4348323267503,m,ket,ket4,557.4348323267503,Thalamus,serial2p
1483,362,MD,Mediodorsal nucleus of thalamus,33,0.152314992,216.65628292190698,m,ket,ket3,216.65628292190698,Thalamus,serial2p
1484,362,MD,Mediodorsal nucleus of thalamus,90,0.178325424,504.69528113949696,m,sal,sal4,504.69528113949696,Thalamus,serial2p
1485,362,MD,Mediodorsal nucleus of thalamus,27,0.17982504,150.14594185548353,m,psi,psi3,150.14594185548353,Thalamus,serial2p
1486,362,MD,Mediodorsal nucleus of thalamus,49,0.163122048,300.3885777598869,f,sal,sal1,300.3885777598869,Thalamus,serial2p
1487,362,MD,Mediodorsal nucleus of thalamus,94,0.153348336,612.9835018229347,m,psi,psi4,612.9835018229347,Thalamus,serial2p
1488,366,SMT,Submedial nucleus of the thalamus,13,0.042862464,303.2956761421835,f,ket,ket2,303.2956761421835,Thalamus,serial2p
1489,366,SMT,Submedial nucleus of the thalamus,26,0.041851872,621.2386389789207,m,sal,sal4,621.2386389789207,Thalamus,serial2p
1491,366,SMT,Submedial nucleus of the thalamus,39,0.046239408,843.4364038570735,f,sal,sal2,843.4364038570735,Thalamus,serial2p
1492,366,SMT,Submedial nucleus of the thalamus,47,0.036852768,1275.3451789564356,f,sal,sal1,1275.3451789564356,Thalamus,serial2p
1496,366,SMT,Submedial nucleus of the thalamus,26,0.035450352,733.420080003719,f,psi,psi1,733.420080003719,Thalamus,serial2p
1497,366,SMT,Submedial nucleus of the thalamus,13,0.036885744,352.4396850989369,f,ket,ket1,352.4396850989369,Thalamus,serial2p
1498,366,SMT,Submedial nucleus of the thalamus,14,0.034026192,411.4477459011576,m,ket,ket4,411.4477459011576,Thalamus,serial2p
1500,1077,PR,Perireunensis nucleus,29,0.018195984,1593.7582710558552,f,ket,ket1,1593.7582710558552,Thalamus,serial2p
1501,1077,PR,Perireunensis nucleus,55,0.017113968,3213.749143389774,f,psi,psi1,3213.749143389774,Thalamus,serial2p
1502,1077,PR,Perireunensis nucleus,33,0.016679952,1978.4229594905307,m,ket,ket4,1978.4229594905307,Thalamus,serial2p
1503,1077,PR,Perireunensis nucleus,10,0.017524368,570.6339880559459,m,ket,ket3,570.6339880559459,Thalamus,serial2p
1505,1077,PR,Perireunensis nucleus,18,0.020870208,862.4734358181768,m,sal,sal4,862.4734358181768,Thalamus,serial2p
1507,1077,PR,Perireunensis nucleus,52,0.022634208,2297.40753464844,f,sal,sal2,2297.40753464844,Thalamus,serial2p
1508,1077,PR,Perireunensis nucleus,33,0.018786384,1756.5913695791592,f,sal,sal1,1756.5913695791592,Thalamus,serial2p
1512,149,PVT,Paraventricular nucleus of the thalamus,278,0.052671456,5278.001048613503,f,ket,ket2,5278.001048613503,Thalamus,serial2p
1513,149,PVT,Paraventricular nucleus of the thalamus,294,0.060500448,4859.468148070573,m,ket,ket3,4859.468148070573,Thalamus,serial2p
1514,149,PVT,Paraventricular nucleus of the thalamus,142,0.05619384,2526.96736866532,m,sal,sal3,2526.96736866532,Thalamus,serial2p
1515,149,PVT,Paraventricular nucleus of the thalamus,347,0.055122336,6295.08880030048,f,psi,psi1,6295.08880030048,Thalamus,serial2p
1516,149,PVT,Paraventricular nucleus of the thalamus,198,0.047703888,4150.605082755519,f,psi,psi2,4150.605082755519,Thalamus,serial2p
1517,149,PVT,Paraventricular nucleus of the thalamus,149,0.042944832,3469.5676536818214,m,psi,psi3,3469.5676536818214,Thalamus,serial2p
1518,149,PVT,Paraventricular nucleus of the thalamus,391,0.050945616,7674.85076635446,m,psi,psi4,7674.85076635446,Thalamus,serial2p
1519,149,PVT,Paraventricular nucleus of the thalamus,131,0.058141872,2253.109428605945,f,sal,sal1,2253.109428605945,Thalamus,serial2p
1520,149,PVT,Paraventricular nucleus of the thalamus,320,0.052802208,6060.352627677994,f,ket,ket1,6060.352627677994,Thalamus,serial2p
1521,149,PVT,Paraventricular nucleus of the thalamus,98,0.057858048,1693.8006619234716,m,sal,sal4,1693.8006619234716,Thalamus,serial2p
1522,149,PVT,Paraventricular nucleus of the thalamus,39,0.061130304,637.9814502476545,f,sal,sal2,637.9814502476545,Thalamus,serial2p
1523,149,PVT,Paraventricular nucleus of the thalamus,423,0.048880656,8653.730015407322,m,ket,ket4,8653.730015407322,Thalamus,serial2p
1524,15,PT,Parataenial nucleus,90,0.028973664,3106.269196743636,f,psi,psi1,3106.269196743636,Thalamus,serial2p
1525,15,PT,Parataenial nucleus,28,0.023484384,1192.2816455394359,m,sal,sal3,1192.2816455394359,Thalamus,serial2p
1527,15,PT,Parataenial nucleus,16,0.033952032,471.25309024213925,f,sal,sal1,471.25309024213925,Thalamus,serial2p
1528,15,PT,Parataenial nucleus,69,0.028075104,2457.6934781791015,m,psi,psi4,2457.6934781791015,Thalamus,serial2p
1530,15,PT,Parataenial nucleus,63,0.02024424,3111.9963011701107,f,psi,psi2,3111.9963011701107,Thalamus,serial2p
1531,15,PT,Parataenial nucleus,79,0.025067808,3151.452253025075,m,ket,ket4,3151.452253025075,Thalamus,serial2p
1532,15,PT,Parataenial nucleus,35,0.038390256,911.6896745882601,m,ket,ket3,911.6896745882601,Thalamus,serial2p
1533,15,PT,Parataenial nucleus,81,0.023938992,3383.601114031869,f,ket,ket2,3383.601114031869,Thalamus,serial2p
1534,15,PT,Parataenial nucleus,72,0.026744544,2692.1378805336894,f,ket,ket1,2692.1378805336894,Thalamus,serial2p
1535,15,PT,Parataenial nucleus,11,0.030418704,361.6196140374685,m,sal,sal4,361.6196140374685,Thalamus,serial2p
1536,181,RE,Nucleus of reuniens,21,0.0403488,520.4615750654295,m,sal,sal3,520.4615750654295,Thalamus,serial2p
1537,181,RE,Nucleus of reuniens,86,0.06257376,1374.378014042947,f,sal,sal2,1374.378014042947,Thalamus,serial2p
1538,181,RE,Nucleus of reuniens,48,0.056766096,845.5751475317238,f,sal,sal1,845.5751475317238,Thalamus,serial2p
1539,181,RE,Nucleus of reuniens,18,0.050497776,356.451341540269,m,psi,psi4,356.451341540269,Thalamus,serial2p
1540,181,RE,Nucleus of reuniens,25,0.053950896,463.38433378381706,m,psi,psi3,463.38433378381706,Thalamus,serial2p
1541,181,RE,Nucleus of reuniens,91,0.049011264,1856.716039806686,f,ket,ket2,1856.716039806686,Thalamus,serial2p
1542,181,RE,Nucleus of reuniens,77,0.047256912,1629.3912729634133,f,psi,psi1,1629.3912729634133,Thalamus,serial2p
1543,181,RE,Nucleus of reuniens,39,0.046436976,839.8479694285003,m,ket,ket4,839.8479694285003,Thalamus,serial2p
1544,181,RE,Nucleus of reuniens,18,0.053529552,336.26285532895923,m,ket,ket3,336.26285532895923,Thalamus,serial2p
1545,181,RE,Nucleus of reuniens,70,0.050780016,1378.4950363150733,f,ket,ket1,1378.4950363150733,Thalamus,serial2p
1546,181,RE,Nucleus of reuniens,72,0.051409584,1400.5170709025772,f,psi,psi2,1400.5170709025772,Thalamus,serial2p
1547,181,RE,Nucleus of reuniens,20,0.05906808,338.5923497090137,m,sal,sal4,338.5923497090137,Thalamus,serial2p
1548,560581559,Xi,Xiphoid thalamic nucleus,38,0.01317528,2884.1891785222024,f,sal,sal2,2884.1891785222024,Thalamus,serial2p
1554,560581559,Xi,Xiphoid thalamic nucleus,38,0.00992952,3826.972502195473,f,psi,psi1,3826.972502195473,Thalamus,serial2p
1555,560581559,Xi,Xiphoid thalamic nucleus,23,0.009539136,2411.119833075029,m,ket,ket4,2411.119833075029,Thalamus,serial2p
1557,560581559,Xi,Xiphoid thalamic nucleus,17,0.012247488,1388.0397351685504,m,sal,sal4,1388.0397351685504,Thalamus,serial2p
1558,560581559,Xi,Xiphoid thalamic nucleus,10,0.01053504,949.2132920235708,f,ket,ket1,949.2132920235708,Thalamus,serial2p
1559,560581559,Xi,Xiphoid thalamic nucleus,16,0.010761408,1486.7942930887855,f,ket,ket2,1486.7942930887855,Thalamus,serial2p
1567,189,RH,Rhomboid nucleus,11,0.011297808,973.64019639916,f,sal,sal1,973.64019639916,Thalamus,serial2p
1568,189,RH,Rhomboid nucleus,22,0.0133812,1644.0976892954295,f,sal,sal2,1644.0976892954295,Thalamus,serial2p
1572,599,CM,Central medial nucleus of the thalamus,19,0.033432336,568.3120676939834,m,sal,sal4,568.3120676939834,Thalamus,serial2p
1573,599,CM,Central medial nucleus of the thalamus,11,0.0300168,366.4614482556435,f,sal,sal1,366.4614482556435,Thalamus,serial2p
1574,599,CM,Central medial nucleus of the thalamus,17,0.028710144,592.1252084280734,m,psi,psi4,592.1252084280734,Thalamus,serial2p
1575,599,CM,Central medial nucleus of the thalamus,16,0.033064992,483.89547470629964,f,ket,ket2,483.89547470629964,Thalamus,serial2p
1576,599,CM,Central medial nucleus of the thalamus,12,0.02823048,425.07247485696314,m,ket,ket3,425.07247485696314,Thalamus,serial2p
1577,599,CM,Central medial nucleus of the thalamus,14,0.027552816,508.11503259775697,m,ket,ket4,508.11503259775697,Thalamus,serial2p
1578,599,CM,Central medial nucleus of the thalamus,24,0.028562544,840.2612876500077,f,psi,psi1,840.2612876500077,Thalamus,serial2p
1581,599,CM,Central medial nucleus of the thalamus,24,0.030492864,787.0693943343597,f,ket,ket1,787.0693943343597,Thalamus,serial2p
1582,599,CM,Central medial nucleus of the thalamus,75,0.035810064,2094.3832996221395,f,sal,sal2,2094.3832996221395,Thalamus,serial2p
1584,907,PCN,Paracentral nucleus,14,0.031076928,450.4949781394094,m,sal,sal4,450.4949781394094,Thalamus,serial2p
1585,907,PCN,Paracentral nucleus,12,0.033204816,361.39335932474376,f,ket,ket2,361.39335932474376,Thalamus,serial2p
1588,907,PCN,Paracentral nucleus,17,0.028438704,597.7768888483807,f,psi,psi1,597.7768888483807,Thalamus,serial2p
1593,907,PCN,Paracentral nucleus,38,0.033883056,1121.5045065592667,f,sal,sal2,1121.5045065592667,Thalamus,serial2p
1594,907,PCN,Paracentral nucleus,19,0.02371968,801.0226107603476,m,sal,sal3,801.0226107603476,Thalamus,serial2p
1595,907,PCN,Paracentral nucleus,15,0.029306016,511.8402992750703,f,ket,ket1,511.8402992750703,Thalamus,serial2p
1596,575,CL,Central lateral nucleus of the thalamus,32,0.049035312,652.5909328363201,m,sal,sal3,652.5909328363201,Thalamus,serial2p
1597,575,CL,Central lateral nucleus of the thalamus,13,0.044964432,289.117407287609,m,sal,sal4,289.117407287609,Thalamus,serial2p
1598,575,CL,Central lateral nucleus of the thalamus,26,0.039818592,652.9613101337185,m,ket,ket3,652.9613101337185,Thalamus,serial2p
1599,575,CL,Central lateral nucleus of the thalamus,24,0.041496768,578.3582952773575,f,sal,sal1,578.3582952773575,Thalamus,serial2p
1600,575,CL,Central lateral nucleus of the thalamus,23,0.04986,461.2916165262736,f,ket,ket2,461.2916165262736,Thalamus,serial2p
1601,575,CL,Central lateral nucleus of the thalamus,20,0.043201728,462.94444518515553,f,psi,psi1,462.94444518515553,Thalamus,serial2p
1602,575,CL,Central lateral nucleus of the thalamus,20,0.04763376,419.8702768792554,f,psi,psi2,419.8702768792554,Thalamus,serial2p
1604,575,CL,Central lateral nucleus of the thalamus,25,0.039418272,634.2236412595662,m,psi,psi4,634.2236412595662,Thalamus,serial2p
1605,575,CL,Central lateral nucleus of the thalamus,17,0.04030056,421.83036662517844,m,ket,ket4,421.83036662517844,Thalamus,serial2p
1607,575,CL,Central lateral nucleus of the thalamus,47,0.043465968,1081.3057240551964,f,ket,ket1,1081.3057240551964,Thalamus,serial2p
1608,930,PF,Parafascicular nucleus,18,0.0731412,246.0993256878476,m,sal,sal3,246.0993256878476,Thalamus,serial2p
1609,930,PF,Parafascicular nucleus,46,0.06130008,750.4068510187915,m,sal,sal4,750.4068510187915,Thalamus,serial2p
1610,930,PF,Parafascicular nucleus,14,0.060988176,229.55269231203113,f,psi,psi1,229.55269231203113,Thalamus,serial2p
1611,930,PF,Parafascicular nucleus,11,0.059932512,183.53977887661375,f,ket,ket2,183.53977887661375,Thalamus,serial2p
1612,930,PF,Parafascicular nucleus,35,0.069405408,504.2834702448547,f,ket,ket1,504.2834702448547,Thalamus,serial2p
1613,930,PF,Parafascicular nucleus,35,0.039723552,881.089384957317,f,sal,sal1,881.089384957317,Thalamus,serial2p
1614,930,PF,Parafascicular nucleus,18,0.056001456,321.4202145029944,m,psi,psi4,321.4202145029944,Thalamus,serial2p
1617,930,PF,Parafascicular nucleus,28,0.064897488,431.449673367943,f,sal,sal2,431.449673367943,Thalamus,serial2p
1618,930,PF,Parafascicular nucleus,13,0.04770072,272.5325739317981,m,ket,ket3,272.5325739317981,Thalamus,serial2p
1619,930,PF,Parafascicular nucleus,11,0.054729216,200.98954094281197,m,ket,ket4,200.98954094281197,Thalamus,serial2p
1620,560581563,PIL,Posterior intralaminar thalamic nucleus,22,0.021137472,1040.8056365491577,m,sal,sal4,1040.8056365491577,Thalamus,serial2p
1623,560581563,PIL,Posterior intralaminar thalamic nucleus,15,0.02226744,673.6292991021869,m,psi,psi3,673.6292991021869,Thalamus,serial2p
1630,560581563,PIL,Posterior intralaminar thalamic nucleus,25,0.025387488,984.7370484232233,f,sal,sal2,984.7370484232233,Thalamus,serial2p
1632,262,RT,Reticular nucleus of the thalamus,162,0.17059248,949.6315429613311,m,psi,psi4,949.6315429613311,Thalamus,serial2p
1633,262,RT,Reticular nucleus of the thalamus,77,0.154788912,497.45165209249615,m,sal,sal3,497.45165209249615,Thalamus,serial2p
1634,262,RT,Reticular nucleus of the thalamus,132,0.201867552,653.8940938858761,f,sal,sal2,653.8940938858761,Thalamus,serial2p
1635,262,RT,Reticular nucleus of the thalamus,246,0.185356944,1327.1690538877249,f,sal,sal1,1327.1690538877249,Thalamus,serial2p
1636,262,RT,Reticular nucleus of the thalamus,44,0.1715652,256.462266240473,m,psi,psi3,256.462266240473,Thalamus,serial2p
1637,262,RT,Reticular nucleus of the thalamus,195,0.177301872,1099.8191829582036,m,ket,ket3,1099.8191829582036,Thalamus,serial2p
1638,262,RT,Reticular nucleus of the thalamus,121,0.168985584,716.0374106231452,f,psi,psi1,716.0374106231452,Thalamus,serial2p
1639,262,RT,Reticular nucleus of the thalamus,210,0.163317168,1285.8415472891372,m,ket,ket4,1285.8415472891372,Thalamus,serial2p
1640,262,RT,Reticular nucleus of the thalamus,74,0.179871552,411.4046894975366,f,ket,ket2,411.4046894975366,Thalamus,serial2p
1641,262,RT,Reticular nucleus of the thalamus,237,0.172826496,1371.3175090930501,f,ket,ket1,1371.3175090930501,Thalamus,serial2p
1642,262,RT,Reticular nucleus of the thalamus,328,0.179858016,1823.6607258027352,m,sal,sal4,1823.6607258027352,Thalamus,serial2p
1643,262,RT,Reticular nucleus of the thalamus,27,0.171155376,157.7513989394058,f,psi,psi2,157.7513989394058,Thalamus,serial2p
1646,27,IGL,Intergeniculate leaflet of the lateral geniculate complex,15,0.008013312,1871.8851830553958,m,psi,psi4,1871.8851830553958,Thalamus,serial2p
1649,27,IGL,Intergeniculate leaflet of the lateral geniculate complex,10,0.007316784,1366.7206794679194,m,ket,ket4,1366.7206794679194,Thalamus,serial2p
1651,27,IGL,Intergeniculate leaflet of the lateral geniculate complex,14,0.008696736,1609.7993546084415,f,ket,ket2,1609.7993546084415,Thalamus,serial2p
1653,27,IGL,Intergeniculate leaflet of the lateral geniculate complex,11,0.007295184,1507.844079052701,m,ket,ket3,1507.844079052701,Thalamus,serial2p
1654,27,IGL,Intergeniculate leaflet of the lateral geniculate complex,19,0.008849232,2147.0789781531325,f,sal,sal2,2147.0789781531325,Thalamus,serial2p
1668,178,LGv,Ventral part of the lateral geniculate complex,68,0.05257944,1293.2811760642564,m,sal,sal3,1293.2811760642564,Thalamus,serial2p
1669,178,LGv,Ventral part of the lateral geniculate complex,78,0.04008024,1946.096131160891,m,sal,sal4,1946.096131160891,Thalamus,serial2p
1670,178,LGv,Ventral part of the lateral geniculate complex,35,0.028407456,1232.0709042020517,f,sal,sal1,1232.0709042020517,Thalamus,serial2p
1671,178,LGv,Ventral part of the lateral geniculate complex,110,0.053795952,2044.7635167791063,f,sal,sal2,2044.7635167791063,Thalamus,serial2p
1672,178,LGv,Ventral part of the lateral geniculate complex,78,0.053478144,1458.5397728088694,f,ket,ket2,1458.5397728088694,Thalamus,serial2p
1673,178,LGv,Ventral part of the lateral geniculate complex,68,0.041956128,1620.7405983698018,m,ket,ket3,1620.7405983698018,Thalamus,serial2p
1674,178,LGv,Ventral part of the lateral geniculate complex,88,0.042765984,2057.710165163042,m,ket,ket4,2057.710165163042,Thalamus,serial2p
1675,178,LGv,Ventral part of the lateral geniculate complex,84,0.052309008,1605.8419612927855,f,ket,ket1,1605.8419612927855,Thalamus,serial2p
1676,178,LGv,Ventral part of the lateral geniculate complex,13,0.04558608,285.1747726498966,f,psi,psi2,285.1747726498966,Thalamus,serial2p
1677,178,LGv,Ventral part of the lateral geniculate complex,40,0.049448592,808.9209092141592,m,psi,psi3,808.9209092141592,Thalamus,serial2p
1678,178,LGv,Ventral part of the lateral geniculate complex,89,0.047007504,1893.3147354515995,m,psi,psi4,1893.3147354515995,Thalamus,serial2p
1679,178,LGv,Ventral part of the lateral geniculate complex,66,0.045007488,1466.4226539370516,f,psi,psi1,1466.4226539370516,Thalamus,serial2p
1687,321,SubG,Subgeniculate nucleus,12,0.003133872,3829.128949746512,m,psi,psi4,3829.128949746512,Thalamus,serial2p
1692,483,MH,Medial habenula,242,0.037878624,6388.827640623905,f,psi,psi2,6388.827640623905,Thalamus,serial2p
1693,483,MH,Medial habenula,259,0.037752768,6860.424115127134,f,psi,psi1,6860.424115127134,Thalamus,serial2p
1694,483,MH,Medial habenula,187,0.04383144,4266.343975922306,m,sal,sal3,4266.343975922306,Thalamus,serial2p
1695,483,MH,Medial habenula,87,0.041223888,2110.426847656873,f,sal,sal2,2110.426847656873,Thalamus,serial2p
1696,483,MH,Medial habenula,280,0.037667088,7433.545168131925,f,sal,sal1,7433.545168131925,Thalamus,serial2p
1697,483,MH,Medial habenula,105,0.040215312,2610.9458009426853,m,sal,sal4,2610.9458009426853,Thalamus,serial2p
1698,483,MH,Medial habenula,210,0.035399232,5932.3320912724885,m,ket,ket4,5932.3320912724885,Thalamus,serial2p
1699,483,MH,Medial habenula,128,0.034619184,3697.3719542320814,m,ket,ket3,3697.3719542320814,Thalamus,serial2p
1700,483,MH,Medial habenula,69,0.043102368,1600.8401208954458,f,ket,ket2,1600.8401208954458,Thalamus,serial2p
1701,483,MH,Medial habenula,326,0.037974816,8584.636723453776,f,ket,ket1,8584.636723453776,Thalamus,serial2p
1702,483,MH,Medial habenula,188,0.034251552,5488.802376020801,m,psi,psi4,5488.802376020801,Thalamus,serial2p
1703,483,MH,Medial habenula,89,0.041862384,2126.013654645182,m,psi,psi3,2126.013654645182,Thalamus,serial2p
1704,186,LH,Lateral habenula,49,0.052517088,933.0296455127138,m,sal,sal3,933.0296455127138,Thalamus,serial2p
1705,186,LH,Lateral habenula,59,0.0438228,1346.331133565176,m,sal,sal4,1346.331133565176,Thalamus,serial2p
1706,186,LH,Lateral habenula,32,0.041647824,768.3474651640863,f,ket,ket1,768.3474651640863,Thalamus,serial2p
1707,186,LH,Lateral habenula,49,0.046995984,1042.642281944772,f,ket,ket2,1042.642281944772,Thalamus,serial2p
1708,186,LH,Lateral habenula,29,0.038544912,752.3690805157371,m,ket,ket4,752.3690805157371,Thalamus,serial2p
1709,186,LH,Lateral habenula,21,0.041739264,503.12339000515203,f,psi,psi1,503.12339000515203,Thalamus,serial2p
1710,186,LH,Lateral habenula,107,0.04399992,2431.8226033138244,f,psi,psi2,2431.8226033138244,Thalamus,serial2p
1711,186,LH,Lateral habenula,15,0.045442656,330.08634002378733,m,psi,psi3,330.08634002378733,Thalamus,serial2p
1712,186,LH,Lateral habenula,42,0.037128384,1131.2100198058715,m,psi,psi4,1131.2100198058715,Thalamus,serial2p
1713,186,LH,Lateral habenula,48,0.03963744,1210.9762890842596,f,sal,sal1,1210.9762890842596,Thalamus,serial2p
1714,186,LH,Lateral habenula,26,0.045658512,569.4447510685412,f,sal,sal2,569.4447510685412,Thalamus,serial2p
1715,186,LH,Lateral habenula,12,0.036334944,330.2605888149986,m,ket,ket3,330.2605888149986,Thalamus,serial2p
1716,390,SO,Supraoptic nucleus,10,0.006789024,1472.9657753456165,m,sal,sal4,1472.9657753456165,Hypothalamus,serial2p
1717,390,SO,Supraoptic nucleus,22,0.005574672,3946.4205248308776,f,ket,ket1,3946.4205248308776,Hypothalamus,serial2p
